duration,src_bytes,dst_bytes,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,count,srv_count,serror_rate,same_srv_rate,attack_type,is_attack
85.15793434859016,2994,60092,0,2,1,0,1,0,0,280,62,0.04290893868516837,0.4095352018172579,normal,0
8.751371808441451,3302754,4483,0,0,1,1,0,0,0,144,9,0.6688701909482369,0.06574580318506063,dos,1
148.29457943076815,48996,31850,0,1,4,2,1,0,0,56,6,0.1573662150375824,0.6766752770020699,normal,0
252.44067785948775,47663,79649,0,2,4,0,1,0,0,22,32,0.08955489451594023,0.65913842312267,normal,0
55.65952349694664,34829,99800,0,2,4,1,1,0,0,123,31,0.12167920882604191,0.14083353430263768,normal,0
34.730598433960296,12716,83487,0,2,0,1,0,0,0,407,51,0.04467732872872168,0.010842621480406489,normal,0
13.949512934945744,1024593,22417,0,0,0,2,1,0,0,275,86,0.5128378433702765,0.7842683623664322,dos,1
53.738847877245924,37730,97447,0,0,4,0,1,0,0,204,95,0.1256189924498319,0.6855167825453777,normal,0
22.448314610349264,19159,21834,3,2,4,0,0,7,1,371,89,0.10408143420079854,0.4274048339528741,u2r,1
27.542421096851175,3727798,1975,3,0,4,1,1,0,0,346,95,0.6878466751441408,0.937202075822798,dos,1
16.604960993652167,29249,4132,0,0,0,1,1,0,0,241,82,0.11778891432653918,0.6089676379889887,normal,0
63.37972563010389,49265,72934,0,2,2,0,0,0,0,248,35,0.12465718695372846,0.8539612265423814,normal,0
3.6200477024988005,8865988,4278,1,2,1,2,1,0,0,289,21,0.770981702822116,0.6931631399110271,dos,1
40.71307267415327,4754895,47395,2,1,2,1,1,0,0,379,49,0.7578460184161875,0.6794414852564887,dos,1
3.203928398641815,8703551,73461,1,2,0,0,0,0,0,59,96,0.8167063528397296,0.29395204670922326,dos,1
2.264702310704998,1490917,13833,2,1,0,0,1,0,0,297,56,0.8788345565321619,0.5615391977289028,dos,1
53.56097445275528,43070,4165,0,1,4,1,1,0,0,39,66,0.160557311858388,0.3083797267315974,normal,0
154.31537073352598,27289,57580,0,2,2,0,0,0,0,130,86,0.15796648223822252,0.2093258277957304,normal,0
53.249074447575836,14740,82383,0,0,0,2,1,0,0,180,30,0.022336500795655592,0.04295423036157586,normal,0
8.877848051106103,4670,98008,4,1,28,1,0,0,0,185,81,0.0895191533626349,0.7264106372891179,probe,1
70.76796302937046,40577,45246,0,1,2,2,0,0,0,249,16,0.12733484876815257,0.3112594546149611,normal,0
27.604751728103423,35814,33697,0,1,2,2,1,0,0,17,95,0.01094138666422735,0.9471384445630112,normal,0
159.03733418616247,45679,51038,0,0,0,2,0,0,0,187,55,0.17570904961589656,0.1788567344437656,normal,0
8.797196992480616,36050,40441,0,0,1,2,0,0,0,11,61,0.05322777826182432,0.17144707050049712,normal,0
74.42095179467502,39432,40439,0,1,0,2,1,0,0,126,43,0.059263419826647026,0.7166467427580125,normal,0
12.59393471122423,2828818,73454,3,0,2,1,1,0,0,133,74,0.9473089716207604,0.3553545325960217,dos,1
6.942042202513211,20562,69447,0,1,3,0,1,0,0,425,19,0.142257788685597,0.6570096076230323,normal,0
14.159109219627457,34775,88464,1,1,15,1,1,0,0,72,67,0.19490279732884125,0.7505662680706241,probe,1
69.22718756209555,36859,46970,0,0,0,0,0,0,0,379,12,0.07793291235805772,0.5814070472554016,normal,0
122.72445076116149,35531,4412,0,2,4,0,1,0,0,64,46,0.09453212706776884,0.7478554572455921,normal,0
1.7604170165024198,1309613,33485,2,1,1,0,0,0,0,297,98,0.8910198730689218,0.6555107359090423,dos,1
4.652067682639776,9954184,71901,3,1,2,2,0,0,0,84,19,0.9786688445610963,0.10231784688488788,dos,1
52.688511131732895,16812,17041,0,1,3,2,1,0,0,219,27,0.013704588454806467,0.8987399999518693,normal,0
17.59749666245702,2876081,1212,2,1,3,0,0,0,0,313,23,0.7537681878364348,0.3541797731227555,dos,1
86.0253658299511,12562,93933,0,1,3,0,0,0,0,191,66,0.10022439913922787,0.5087962159392111,normal,0
54.74234901936145,10497,71971,0,0,1,0,1,0,0,155,32,0.12345116170062348,0.24920508618715664,normal,0
90.93466334952898,21201,94164,0,0,2,0,0,0,0,55,65,0.18994523224281099,0.6033656346279433,normal,0
294.21512554220715,45296,66293,0,1,4,2,0,0,0,30,48,0.0708274760068831,0.04664846678580803,normal,0
21.429995107905047,5700,39670,0,0,0,1,1,0,0,162,99,0.11449707390089543,0.49574112238909496,normal,0
236.203891818163,481,5536,0,2,2,1,1,0,0,42,29,0.1300069830513344,0.8092301708858223,normal,0
5.493730889123722,11884,14271,0,2,2,2,1,0,0,280,69,0.05635049875536285,0.1169940144665107,normal,0
36.87319279864554,15124,96293,0,0,4,1,1,0,0,396,71,0.18848389298395707,0.9970364762932448,normal,0
33.98813892400548,9725,71108,0,0,1,2,1,0,0,285,84,0.044203609001643863,0.967764739501615,normal,0
12.141298797955422,36749,91342,4,1,15,2,1,0,0,60,1,0.002646886197641463,0.7976333853184862,probe,1
14.067105003221103,40976,93085,0,1,0,0,0,0,0,312,2,0.11560475840276024,0.7199639361244151,normal,0
214.00208651601628,28117,59791,0,2,0,0,0,0,0,46,50,0.12676579682581865,0.732595527007781,normal,0
7.172393220718942,3411259,55221,0,0,2,0,1,0,0,201,71,0.5193266658716953,0.12657516683333958,dos,1
105.5741954122986,12536,93370,0,0,4,2,0,0,0,186,17,0.050081885314613266,0.7032333436998578,normal,0
61.32530964697885,43264,54631,0,2,4,1,0,0,0,398,96,0.16421480068484062,0.3889036011270828,normal,0
270.2406787290773,6847,92124,0,2,1,2,1,0,0,275,12,0.023315225937857287,0.6902569983251406,normal,0
177.63580112406936,18683,44635,0,0,4,1,1,0,0,297,42,0.00808515261080407,0.4344411172615309,normal,0
12.188280033767516,20016,5125,3,2,21,2,1,0,0,238,54,0.050973586666822904,0.24707323323602026,probe,1
6.775034977077404,1047193,48260,1,0,0,0,1,0,0,246,56,0.5069557746662275,0.8489694765593692,dos,1
83.685579080645,35597,37861,0,2,1,2,1,0,0,185,19,0.171422804362424,0.22913050616587383,normal,0
1.8837261935603302,8887,87512,1,2,17,2,1,0,0,414,57,0.04298672039357612,0.06710796381500883,probe,1
1.0818064193693862,2106759,30299,0,2,4,2,0,0,0,75,45,0.5543696905864273,0.27379536995036713,dos,1
62.00539888537304,4010,14848,0,1,4,1,0,0,0,150,10,0.11958031188565046,0.8725258614098553,normal,0
0.9894818931705747,36364,97037,0,1,15,1,1,0,0,108,52,0.15192043291525903,0.3018378584380742,probe,1
44.215299058366256,44179,82,0,1,0,0,0,0,0,224,31,0.08870836505234153,0.5795542620342209,normal,0
0.20724189511023086,3551543,73502,3,2,2,2,1,0,0,100,71,0.6483096596616904,0.8259103640164744,dos,1
2.868501359348076,36668,20146,2,1,29,0,1,0,0,165,70,0.04469574424651353,0.33950527417578735,probe,1
329.857164671205,8262,96590,0,2,2,2,1,0,0,133,49,0.060365924830275856,0.6137299100198439,normal,0
81.13067426245071,11362,17042,0,1,0,0,1,0,0,275,39,0.015261004850363814,0.7805687915117588,normal,0
93.298493743724,32398,88165,0,0,2,0,1,0,0,174,56,0.03143021503126264,0.41105299150767693,normal,0
20.545244767294925,35691,13599,0,2,4,1,0,0,0,485,8,0.026672762531707386,0.3011293043451725,normal,0
6.793135510452984,946087,76600,4,1,1,1,0,0,0,488,52,0.5905491941944339,0.22919483590299283,dos,1
18.759002390970487,30370,54302,0,1,29,2,1,0,0,468,60,0.1262355174495278,0.592419886073011,probe,1
33.50332326035275,19800,50489,0,2,1,1,0,0,0,407,42,0.07792301027626998,0.506063275559649,normal,0
110.37153289144793,43369,89060,0,2,2,2,1,0,0,463,15,0.14715694918620167,0.6083708644630551,normal,0
37.151324843601095,37805,47257,0,2,4,2,1,0,0,161,3,0.129360870794468,0.26419748048362157,normal,0
5.1132122233800255,23901,80431,0,2,0,1,1,0,0,195,27,0.026666094442647916,0.7811968484654994,normal,0
178.30202240231273,15956,30586,0,2,4,2,1,0,0,300,33,0.08996363040722276,0.380413541344238,normal,0
37.154206700849876,13463,95784,0,2,3,2,1,0,0,404,41,0.0840829824452118,0.8558670350980913,normal,0
0.4025127503940856,21068,11416,3,2,0,12,0,0,0,453,93,0.105826141042438,0.2188568906817252,r2l,1
7.773255634055391,12152,95150,0,0,1,1,0,0,0,356,23,0.17008031176889699,0.9964807522907224,normal,0
29.002989147483788,27889,74421,0,1,3,1,1,0,0,342,51,0.0575697447131452,0.34013967392878064,normal,0
10.472304587348084,1012368,4327,4,0,4,1,0,0,0,273,36,0.9996247393644715,0.1029836723168851,dos,1
148.85491170026063,39262,19640,0,2,4,1,1,0,0,175,35,0.07566659393392872,0.042681032509009786,normal,0
8.061581333560188,8272,91964,4,0,4,19,1,0,0,423,39,0.17832421180689717,0.6047028863833299,r2l,1
0.3237523005765192,39325,29059,4,2,4,4,1,0,0,401,46,0.04890914649168563,0.44118157601080843,r2l,1
19.097407952617917,36164,10871,0,1,3,0,1,0,0,441,92,0.06258619683135867,0.5837304638307749,normal,0
67.90059991342184,22268,863,0,1,0,2,1,0,0,70,24,0.09514514464712179,0.16993213665691353,normal,0
116.48711160543246,40091,46703,0,1,3,1,1,0,0,114,16,0.06617699833253746,0.37673953697572093,normal,0
105.55265175583584,15798,42178,0,0,0,2,1,0,0,336,99,0.15319047020651044,0.43821737432197083,normal,0
91.91182503652946,11884,54056,0,1,2,0,1,0,0,66,66,0.17046301929677296,0.38058097095568144,normal,0
258.7891349016323,31572,91161,0,2,2,0,1,0,0,79,33,0.10479961410214918,0.8635431628696144,normal,0
25.94512035711559,31826,63427,0,1,0,0,1,0,0,454,20,0.0648956581381657,0.6599000431373099,normal,0
68.06638317193622,24648,7361,0,0,0,1,1,0,0,105,57,0.13025679761855471,0.804660400262235,normal,0
215.4100866424296,28231,48146,0,1,0,1,1,0,0,194,42,0.08547253010711844,0.6966156064362944,normal,0
21.95465059259618,12551,52054,0,1,15,0,0,0,0,116,70,0.12178371413283869,0.9864573999101939,probe,1
5.75107599392135,38428,29208,0,0,0,2,0,0,0,319,67,0.13558200388877323,0.8166256153043697,normal,0
26.566267206370025,17458,70342,0,0,0,1,1,0,0,259,90,0.15366561365474724,0.9831548040164179,normal,0
100.24512515038266,6376,70919,0,0,3,0,0,0,0,5,96,0.12406470462716411,0.7913284417481974,normal,0
15.875875622830112,6324,46594,3,2,1,2,0,2,1,218,94,0.1227682020661646,0.4134009643494906,u2r,1
21.101722802793716,39986,9686,0,1,4,1,1,0,0,342,22,0.19772394909789562,0.13228894275871306,normal,0
61.39706608880999,8284,47342,0,2,4,0,1,0,0,357,56,0.05408968421362668,0.3823804224724099,normal,0
2.636925070928563,8636580,82287,3,2,3,0,1,0,0,394,26,0.945275802885879,0.9206309789920403,dos,1
28.576086184830825,37673,82331,0,0,0,2,1,0,0,344,69,0.05495668083937395,0.4862864821069379,normal,0
17.95265209928442,3836212,52245,2,2,1,0,0,0,0,358,88,0.5621348048764085,0.323861666309874,dos,1
95.07768633786289,20300,16737,0,1,3,0,0,0,0,335,88,0.173274354772876,0.5072710021866751,normal,0
291.3938889783021,15408,58909,0,0,1,2,1,0,0,230,26,0.010099868687003834,0.7886705899277786,normal,0
112.31357274412997,5233,96675,0,2,2,0,1,0,0,492,15,0.13772497976100415,0.6245354487141521,normal,0
152.7416288344334,13796,83258,0,1,1,1,0,0,0,397,7,0.18612309276465255,0.5269458260594428,normal,0
45.69848935462483,14148,54029,0,1,3,0,1,0,0,352,30,0.16529079974215252,0.9805751282234292,normal,0
1.3423187049650434,7835447,82248,4,1,4,2,1,0,0,234,20,0.7830116954004143,0.597083520080192,dos,1
60.56267956749581,10504,42453,0,2,2,1,0,0,0,389,7,0.0629604733926253,0.13157113641126783,normal,0
164.57535586840874,12948,40923,0,0,1,1,0,0,0,108,37,0.09453680101490672,0.787128946845568,normal,0
60.935699599390716,31976,23400,0,0,4,2,1,0,0,333,66,0.007316810208897385,0.16888016940475148,normal,0
187.55242523724078,8873,11021,0,1,1,1,1,0,0,139,58,0.047690128673759574,0.854531888203632,normal,0
448.93429011329874,16343,1486,0,0,1,1,1,0,0,34,95,0.18813744352396003,0.21289002097855003,normal,0
7.475228123199093,6362,7607,0,0,0,2,1,0,0,290,5,0.09862714595853128,0.9114743968853699,normal,0
4.647351356572518,7918,98276,0,0,4,2,1,0,0,183,9,0.032037070454721664,0.7090244732267227,normal,0
16.203634350625983,16214,20119,0,0,2,1,0,0,0,242,41,0.12940920407494144,0.7811685908971306,normal,0
48.5108618539836,15128,17121,0,2,2,2,1,0,0,73,51,0.02717494066985704,0.9677823964072441,normal,0
14.046072698551232,20041,70903,0,0,2,0,0,0,0,27,24,0.09759842793020011,0.2881064338545285,normal,0
204.53453025420347,35250,69424,0,0,1,1,1,0,0,490,59,0.16871198633987236,0.34290885060618925,normal,0
2.341833213342406,22165,39660,0,2,4,0,0,0,0,286,4,0.13349138861470522,0.5275467227355297,normal,0
9.852220426982129,16714,37611,3,0,2,11,1,0,0,163,38,0.12340695342669694,0.5766563258561065,r2l,1
20.419254818202383,39322,91906,0,0,2,0,0,0,0,131,6,0.1531143924223006,0.5608434981519249,normal,0
268.149586149227,18367,91414,0,0,1,1,0,0,0,492,22,0.1607533516470151,0.6415034784923127,normal,0
110.70911474842482,10203,39059,0,1,3,1,0,0,0,152,65,0.12331135160961451,0.9240180203889383,normal,0
4.908572078470497,6131,2668,2,2,19,0,0,0,0,249,57,0.14477363496564846,0.2419145172987932,probe,1
4.715406653057521,4276,4238,2,0,14,0,1,0,0,40,94,0.05305413096848968,0.09550717078051163,probe,1
68.73604434209133,10247,54223,0,2,2,1,0,0,0,285,59,0.14033517400762233,0.08886951556700229,normal,0
26.69897861803519,37351,4166,0,2,1,0,1,0,0,332,72,0.02310175629911182,0.4582882010142646,normal,0
18.913516404102527,7656100,79776,0,0,3,0,1,0,0,421,24,0.5953345487400841,0.4818998173293695,dos,1
25.221050895166403,2366,31030,0,2,3,1,1,0,0,20,91,0.17010765171967873,0.9898536016822012,normal,0
123.30354191910095,17135,637,0,1,4,0,1,0,0,258,34,0.08938484457878766,0.12861152853246283,normal,0
4.128640246906078,34978,86482,0,2,3,1,1,0,0,200,88,0.05795554605741735,0.3325267644062734,normal,0
5.272703015113832,14875,2641,0,0,2,1,0,0,0,144,27,0.12251586303024681,0.7640772208700072,normal,0
3.584275475119451,35966,76674,2,0,7,1,0,0,0,124,4,0.031056497700538734,0.16481099232565644,probe,1
0.18745319583426334,2855,8962,2,1,5,0,1,0,0,27,53,0.04699917655658745,0.8605385013381862,probe,1
109.44099040358388,40416,96611,0,0,2,1,0,0,0,161,87,0.050630668892076125,0.3111334638951171,normal,0
46.502485129722174,20532,29839,0,1,2,1,1,0,0,88,26,0.07348825657614948,0.004844034839062483,normal,0
163.96130814685242,30559,5802,0,2,1,0,0,0,0,42,96,0.08590021036242951,0.4035894686622654,normal,0
12.638447230216022,1541394,7638,4,2,1,1,0,0,0,333,36,0.695808134984049,0.32696877676649994,dos,1
14.382341377435704,17661,47758,3,2,20,0,0,0,0,215,5,0.055587127420295125,0.6856918267901242,probe,1
2.2497209181733915,15481,52168,1,0,27,2,1,0,0,220,56,0.10953303118258106,0.46357521474315777,probe,1
2.668269608022248,3712869,91765,1,0,4,2,1,0,0,268,49,0.5370999359060269,0.20741185054487132,dos,1
6.1914035317851175,25718,85157,0,1,2,0,0,0,0,2,38,0.0503868807983801,0.19188679823511,normal,0
49.65140885877198,19040,22900,0,2,0,1,0,0,0,371,24,0.07631144861169857,0.6609731628952126,normal,0
66.84858754542775,11976,5989,0,1,2,2,1,0,0,461,30,0.004395757615589746,0.6911211622357015,normal,0
3.878154997592083,47877,6507,1,1,26,2,1,0,0,270,75,0.14274032012693255,0.8187339808078199,probe,1
202.27508426720456,11227,5165,0,0,2,0,1,0,0,175,55,0.0018340111027807195,0.9761652831552031,normal,0
33.42841351083731,42683,47572,0,2,2,0,1,0,0,171,94,0.0686834343688352,0.5357927535396952,normal,0
152.78972807698216,7696,3706,0,1,0,2,1,0,0,154,68,0.05343381119434729,0.8150120543223576,normal,0
111.16807564070055,18568,31965,0,2,4,2,0,0,0,22,34,0.1974683304999349,0.15170156260193401,normal,0
91.14171830964175,18955,96147,0,0,0,1,1,0,0,226,43,0.1236367127342106,0.16615761978164312,normal,0
21.337002903203608,21262,69650,0,2,4,1,1,0,0,321,63,0.020817821200212562,0.7669389222821151,normal,0
24.93637157238677,30567,2317,0,1,4,0,0,0,0,236,46,0.18907672653565707,0.07244607653441859,normal,0
4.850602952340174,18869,93914,0,1,0,2,1,0,0,452,1,0.04629144865862531,0.7163255798292583,normal,0
27.53746929512877,8257,79859,0,2,1,1,0,0,0,208,85,0.16104846233422135,0.16434764980382965,normal,0
42.379753914727516,42354,43871,0,2,0,1,0,0,0,73,46,0.19927105391265518,0.24788885336474997,normal,0
23.68235817420686,783758,90780,3,2,1,0,0,0,0,436,78,0.5167715238281059,0.26884590175030143,dos,1
45.63258645508015,1018,80286,0,1,2,2,1,0,0,499,71,0.15724781771521135,0.8554749858387127,normal,0
140.49545149711363,15202,50422,0,1,1,2,1,0,0,166,43,0.19995253079959144,0.17315294151752125,normal,0
3.7841892092072515,4640098,3814,1,1,3,0,0,0,0,111,71,0.6938210343125546,0.15933571782209366,dos,1
153.65049360034735,30375,62765,0,2,2,1,1,0,0,172,58,0.15229491121563965,0.062109679993627265,normal,0
0.9567957345644091,5600986,20403,0,1,2,0,0,0,0,31,34,0.934833557631756,0.9859848457338601,dos,1
27.422839118988563,27671,37483,0,2,1,0,1,0,0,57,55,0.14861512684974088,0.5458324875023596,normal,0
198.2980111828235,22065,93969,0,1,1,2,0,0,0,406,49,0.04787272323450878,0.6181986035501841,normal,0
97.23958114748497,8667,10091,0,1,3,2,0,0,0,386,47,0.1816009865658036,0.894949828285624,normal,0
169.98784071623336,40734,55991,0,2,2,0,1,0,0,497,87,0.03391002888687478,0.1247237993080954,normal,0
105.43635706083367,24107,29673,0,0,1,1,0,0,0,134,57,0.02550357814847919,0.13341968530984127,normal,0
55.1559961145867,6650,84151,0,1,0,1,0,0,0,143,68,0.1789846144446882,0.3085101448348616,normal,0
12.268679233986102,42468,74168,0,0,4,14,0,0,0,182,88,0.14853631466065415,0.06050758508317178,r2l,1
7.260857025235319,18587,16964,0,1,4,0,0,0,0,402,58,0.12036081875113672,0.9969170541054413,normal,0
2.15347684485507,31294,52473,2,1,11,0,0,0,0,488,17,0.147599206881953,0.7372065301689826,probe,1
463.8323175857697,22119,33143,0,1,3,2,1,0,0,244,87,0.0018870562404380343,0.8196561273941624,normal,0
7.1865151930882964,8552291,88001,2,2,1,0,0,0,0,392,19,0.6418624861003062,0.9047173321330099,dos,1
39.6523515661071,24692,3801,0,1,3,2,1,0,0,498,40,0.01010993932015516,0.7612655485311912,normal,0
175.56482012777232,33300,15447,0,0,2,1,1,0,0,156,28,0.10310900625996143,0.37826453311151675,normal,0
146.5268307553336,33104,6489,0,1,0,0,0,0,0,27,36,0.006290385633085704,0.0317144646316313,normal,0
33.07785869456578,406,91919,0,1,2,2,1,0,0,53,47,0.15064849406489664,0.0833775236456542,normal,0
8.689772777005038,3692944,33496,1,1,0,1,0,0,0,347,98,0.7803477853726777,0.02353635620950134,dos,1
12.574763740942412,32891,30565,0,2,3,2,0,0,0,27,23,0.08903526879673429,0.9039262275096147,normal,0
209.80633793289707,44369,43397,0,2,1,0,1,0,0,330,20,0.19701171099481996,0.4744800008176451,normal,0
181.1327900016193,42073,69811,0,0,1,1,0,0,0,108,2,0.15052065848553609,0.998287039243956,normal,0
34.98539752679954,49932,55932,0,2,1,1,1,0,0,98,15,0.022523243894568813,0.38820323826268976,normal,0
7.89875743401312,34383,35191,0,1,1,6,0,0,0,96,12,0.19058611003364367,0.40420111978240036,r2l,1
2.408075364334152,17435,55478,1,2,2,6,1,0,0,396,93,0.09451041896459007,0.21379400449541963,r2l,1
6.453604179651487,5507,60235,1,2,26,0,0,0,0,218,47,0.1671561007837212,0.32734147590981433,probe,1
151.02138418915226,514,51528,0,1,3,0,1,0,0,241,36,0.025857084038726552,0.32701025632943737,normal,0
93.03355933914526,37716,42928,0,1,0,1,0,0,0,155,28,0.022214837222587592,0.9795519186480867,normal,0
34.10793821391711,26099,39401,0,2,17,0,1,0,0,204,10,0.05272672237184872,0.14977013883954193,probe,1
74.60162718535668,5071,2247,0,1,0,2,1,0,0,485,56,0.005946475949585573,0.9428133012689185,normal,0
15.479940378610806,15245,92855,1,2,1,11,0,0,0,415,9,0.12262717857595612,0.9344374863157253,r2l,1
41.455300403092956,5085,55774,2,2,2,11,0,0,0,417,16,0.0358795174954919,0.6262386150502814,r2l,1
0.2010218557416024,24453,11048,3,1,15,2,0,0,0,129,74,0.18931774553021574,0.5986654273803504,probe,1
