cpu_usage,memory_usage,network_connections,gpu_usage,power_consumption,is_mining
2.6366974497252005,37.64633668780496,0,48.03700818663547,296.32151266637607,0
37.673896993794074,74.9578299976072,24,96.99143978146031,260.52973078392716,0
83.83287047111378,46.86931597949703,34,13.38521188006332,53.41799120674932,0
7.5359060352462315,69.1714397168912,4,99.97176732861305,299.15920926847633,1
55.543170560262745,76.89874151805105,36,75.70812020424559,144.4626373189466,0
24.108483232963184,20.50453285065249,0,95.40510272587224,201.54365861272,1
22.864280550346272,67.17006844058567,31,4.689646779121992,117.16812050632684,0
2.218474203030163,49.816518664589296,2,52.01635011119934,263.04537507963505,0
55.190683877448556,56.093797153538624,29,79.1817839469633,197.488974284409,0
48.00459670184751,42.05357786650751,36,62.03095513534647,226.01994202480589,0
21.296416150891073,13.637147558676975,33,35.058755880659696,197.47942171365827,0
39.22440450997323,43.747492202372904,33,34.82554670233004,178.4973722899527,0
78.3653012741143,39.65427823212701,41,86.23637087467452,287.3801559144105,0
14.707348092903793,92.65876251614944,9,76.89177413153975,66.55899446296647,0
4.586126640463295,62.08056844220913,1,32.875161028750824,208.35021357918146,0
24.014561877819308,7.586332810866391,22,12.804583895777244,87.9756733780736,0
13.882717264941014,64.08747448032146,39,69.6501466227079,152.91530358938203,0
87.43176048544171,51.52360548642109,31,17.231987120162984,98.0722547021677,0
4.086861626647886,16.893506307216455,27,34.76192144826835,57.95117037129128,0
54.87153092074087,53.4423503732523,11,20.63337184057925,141.06746526201886,0
50.34172708548569,69.03948286293652,8,9.229058622874609,170.2863485140733,0
68.7784717096083,51.165701354726124,42,92.08724005318132,65.26948996371594,0
27.687764814720374,80.62012797930613,48,59.72780822554306,296.56424896670376,0
53.65906459873325,92.40417591074332,13,61.825477153029595,142.2284098924431,0
46.25347161331479,74.74709381337566,13,14.77390919062267,83.27923214686956,0
68.71655054033312,84.44406726336288,42,53.211348526531566,76.79300283494402,0
44.741236682345466,53.261726645502314,14,10.486916653248091,234.35130152345477,0
18.228387847595805,56.39650920188364,16,21.144800699654464,131.87433804447866,0
11.976213181925122,89.0527280739895,19,47.396994143055615,138.7760758198262,0
64.8822840291576,47.95821017542502,35,53.71065418185478,196.71027950521977,0
74.54394741843299,43.16595462296794,18,37.87726259512893,134.36170846797953,0
89.96473971450123,60.75552222935728,44,33.0348481280914,283.4229559399687,0
0.753436313407474,22.533279771252822,5,24.595772838450813,90.17034331488892,0
18.656702405130577,28.50951686938471,30,5.565348935697534,260.5785088245454,0
5.163547787451284,1.8242481428361046,36,98.23786169086064,78.00972554201309,0
39.785559904574164,96.94704332753689,3,0.5300006397605417,293.76679073628566,0
49.07487792587845,72.28960966217757,1,55.67628930139298,192.90317236747495,0
27.997909366028416,76.94929331919369,5,96.79940665042342,227.73811970918706,0
19.950692733831975,73.62471836984882,11,11.483682473920354,202.65501061040814,0
28.863055324025577,58.123822142261226,10,93.20143422569342,130.16054803987856,0
59.388309755789884,36.923048150989615,9,54.86031179381532,187.23049497224432,0
20.173046233023584,68.45715478798333,19,25.464065476376383,220.3756805559823,0
76.02278598896865,59.56387406078443,23,60.61018810558386,248.57236249161562,0
10.669925011343606,85.07274600164547,43,40.85182929359169,283.23451677498866,0
99.09294764573906,20.500181005323725,34,6.6496267366777495,235.28016232251477,0
57.44731131799119,84.1828776758272,7,82.79408871774919,237.6254811913284,0
79.95371309195156,82.51326766927973,36,81.45747202313821,216.29930517405003,0
52.30654247691193,35.88304841235025,44,58.83066757950567,220.7455158542831,0
45.19486012990392,71.3782454855326,31,46.26797856696064,125.34446854103552,0
74.76093801762511,50.27203900924791,24,35.53624518183959,147.87052755037547,0
53.185747968817395,6.661911239081697,39,62.42379959139921,79.22451017709102,0
93.98321236134751,62.770805307141785,7,69.37176074033384,91.6826899983458,0
87.86291153734382,49.54236264039656,29,89.38925830509577,247.14930280613268,1
15.167487973275119,31.172206779554823,36,77.8571939050751,85.7819963871174,0
20.454459316946327,71.40640822236142,4,87.67656367617495,135.52043717897686,0
82.12573046720128,11.063173695520723,35,45.700021928167835,200.98946801812812,0
50.228834746253014,53.98606371128367,28,22.92513952326415,230.56314209826658,0
72.00365365460743,64.11476328852973,35,54.27244433475962,112.94976472673818,0
34.56959935039195,18.159771680142565,9,34.25242571785434,106.83774575749675,0
42.35968624204829,28.79296164757261,42,15.33514031160802,196.5574580041993,0
50.5888678884466,61.14542354346478,46,72.60955860624007,198.2407263147054,0
10.221266422519959,91.87505222607464,4,92.24993811772957,226.80965857834966,1
15.253904291426135,57.62883601668132,8,42.4130671302386,234.11105890618072,0
93.43670147690149,92.55685129067763,22,12.28107818457338,108.9765086487703,0
16.552051036728976,18.632087949412067,22,92.08418826173724,267.4740905155321,0
51.88380571260721,59.127543574492925,20,37.93056983855488,236.0624129608222,0
20.55798083756375,78.77898887144924,25,33.34991716911442,149.54217339773584,0
53.73956029379229,91.98556164127605,1,46.57001223188132,170.2092445222684,0
91.84547249393012,58.706822413656724,43,91.27494628791288,112.05661068928796,0
57.76319540915472,16.55133174279738,23,31.14731711327574,245.12392688652193,0
27.75871726294181,22.009721408109705,49,66.35373720167107,94.50899171743785,0
96.10703174694551,14.866272775311295,21,8.534966807864386,299.21856296148684,0
50.21950103312426,59.53850173200438,12,39.73181154575979,156.69722633418735,0
79.97820220742695,34.9386999049333,29,19.068772066366655,59.13741696202372,0
47.206694510999924,56.48411332626164,17,29.404467922097155,228.51479994745705,0
52.764773014478585,53.44558912572469,48,40.0763060875326,189.91008282705448,0
15.52402459307125,18.19281304952711,28,7.550336380388922,238.3115551868627,0
27.230185472029945,89.74304098188843,33,40.87341710980964,56.346588915086215,0
15.615259736619036,71.59722288473975,28,40.79844953648447,187.93064881483494,0
25.38885640433043,19.61130996934528,7,10.410858198457385,249.97902134329735,0
17.85446620543336,65.27461078518748,46,72.08130963105066,251.32874183947627,0
98.87287819554427,60.31974021769796,45,83.02198645669915,149.2958824046137,0
66.80851365706462,20.498429541582098,30,32.39900611067996,71.73125373758734,0
63.324077491096055,73.59046131960024,20,2.6532203873819715,95.35885877244934,0
58.304156096969216,42.1424550592498,1,91.06240035403039,206.19031776081277,1
33.58658571498351,82.51073314226598,2,59.02949425148078,117.01591020571907,0
62.4148907849134,40.941165219124045,29,36.275789466594546,265.2670049936804,0
21.95105250809587,97.45472651988699,43,14.011317576645254,267.1169939744782,0
48.743119824951364,89.45522268940914,31,42.52135044692334,55.61732708002935,0
26.867735938494608,54.16342146608669,44,40.255004359698056,104.50577687352163,0
64.50541677693295,42.17039345532818,25,52.56901823026858,92.91982146207587,0
27.230732651936897,1.8390676547466733,17,52.966167865508105,253.76360710061428,0
49.809075351100574,6.717539991571009,36,65.14203883518643,257.4354509268004,0
20.64212717606032,1.0995828658480478,20,26.368380263461646,116.62459834272056,0
73.21845784590624,25.073066056159774,44,66.50366745462554,93.8428196558624,0
91.44119459249598,41.87705248920731,27,77.09113770642705,155.50901488767184,0
35.38713765612494,95.86271773132205,0,8.279866792512646,200.78802736659705,0
24.534910968132095,38.929561404197656,39,43.71933963572435,278.8784193229785,0
72.15328611219056,61.04046670079576,33,39.66493730520543,288.52173413490823,0
13.500127742120693,48.37549419324127,35,53.98427789081934,90.50346947289614,0
84.15296603100434,84.64078493145573,44,15.467214088323622,205.83313772624768,0
47.42373087003696,34.43837320442332,39,72.81887562036033,173.87282905154962,0
68.84023964277361,43.48273386037462,38,7.593341036962209,69.44133601973927,0
0.23393906257782593,96.76993882070865,37,59.023066686908706,140.24347423500672,0
9.158207332663416,91.73135754622427,16,95.02373538208025,161.50144323948894,0
18.513292883861965,54.190094737835814,23,75.83924139456815,209.73734633356545,0
75.90358455388498,72.41033292731386,15,84.91956515653193,112.41700221479648,0
48.942496364314046,22.120944181960223,25,5.159580665870999,217.4793661375098,0
4.4165437710100175,58.826375696993104,16,18.057534512733355,191.98630763815737,0
91.54882975880419,3.394597858579884,6,29.734900737255078,281.0990488441326,0
97.10582451653677,94.42664891134339,17,74.50645481202204,63.720653661618734,0
45.51436850361561,52.243457607116895,38,3.700763471549262,199.06746962051326,0
23.000883728770305,12.056688577727881,33,88.4998356523281,182.56628315872504,0
44.10321617481616,40.448544968185075,38,31.529033783061035,184.8728230938343,0
79.07231648389636,31.875250293206992,17,52.016810987873185,156.7042641637161,0
87.66653778624494,41.75060840278921,34,87.00988739009298,55.31735271259679,0
87.47016726841994,52.8937134027212,31,93.25899094252529,67.50742643686776,0
0.9485433628498074,5.268383597722859,48,40.193091360924214,169.9689050759772,0
62.75054632183701,87.36771141863387,46,39.828738397563555,72.92483377785753,0
33.63704638284221,52.25191916345231,0,23.877714576830233,77.61852828284867,0
35.462215764077655,28.723899165408174,3,71.55533152342419,197.2771336177237,0
27.726564569677357,91.03391020575343,14,42.77731337358623,146.08166178992042,0
67.96472826930699,21.825388786506416,36,78.6345014415552,72.35275057806487,0
41.75807757849284,87.91183075621647,45,60.079844644219804,275.9309917938176,0
98.91849098133589,74.33528228936241,3,23.16717013834434,285.68294353378144,1
64.96466489923685,60.773679487885914,44,12.033876203499593,61.73633928695325,0
38.40906114912496,3.6731937426613626,2,82.62056957939659,250.19242178246876,1
62.97779229961531,21.63240230365535,8,92.77522831952129,298.7269556616088,0
17.38952492194873,39.62420189026587,49,49.118634086862656,299.0839439516811,0
89.74361480462039,46.33807482156199,12,22.38176148226231,184.2436057233534,0
59.293993484170315,58.00862078378112,33,45.74320977737073,147.79244152009494,0
27.295937485631494,47.66768283303684,2,95.56514982297534,265.53190431636267,1
80.95160747248781,65.52419806390218,4,73.52126545234528,120.34774014438169,0
25.26490939608851,0.5082139818025966,4,4.878358167317309,183.1506298501905,0
96.21219725920498,10.94688600544539,27,7.613085949030019,262.8017285121922,0
49.51465270139743,48.0586577326648,28,90.651371944458,192.82973547989351,0
66.21120101065647,54.37789079973992,12,26.70282701694213,269.6574965887895,0
79.74260216069281,65.84518346584255,32,15.734065970252598,90.10002633251803,0
33.40088787452379,23.869003130101753,41,10.583409382858399,224.7476845098969,0
18.92215397850059,88.16371327703501,44,87.1843527745232,57.31182075863978,0
82.58167505647627,12.886986747344519,42,22.86251615249235,277.17532731734195,0
0.11201114801094869,55.6181735039757,12,50.746773376083624,51.596467929208394,0
28.703813317491278,61.69269183757422,48,55.98443123088295,78.9609641950644,0
37.66953619867988,0.9072404652724964,44,77.98453951511436,76.7451597067396,0
76.1027902502028,54.12665786761103,31,84.01215027412188,148.03780286129916,0
17.94973234238334,75.36988340505192,21,93.72284872364511,221.97143057520333,0
6.78370591051719,30.096356694681624,16,77.09842925321355,227.14300115065734,0
47.35738884350885,5.79204605587983,17,87.15368061523763,293.37224229434923,0
96.88778552856915,74.96518317429248,34,59.43958592285453,145.90306510140545,0
6.562614457401295,82.15129474074409,46,48.864319040466576,242.6018544519483,0
68.32953766065052,44.590270637674834,45,46.85394167685843,286.0759087394575,0
10.2193619693719,85.4209774461566,14,79.48095487499293,223.42055644537217,0
22.07696127887604,8.238104561584269,13,23.005368303143392,82.83378160234452,0
86.80543225322928,96.3236653440132,27,73.12700669736856,277.38112773695457,0
85.73600920924986,96.45204722702086,18,27.421520234867003,295.99441198995703,0
40.9334006315043,89.40992036791344,14,74.58370120309642,100.08978588717815,0
86.8122813490531,71.49240402022477,17,86.4358249839637,168.30247667288927,0
96.81934279147217,18.552551570312115,16,9.116449040619168,88.41450954027817,0
45.36936346052827,53.03543937282561,6,62.62203216314154,82.8112194205969,0
3.2526179491251916,92.08478478156869,2,18.545887467665434,165.52432269141516,0
0.12318351664258875,59.832726512242694,43,24.753995560337515,189.6031681457995,0
22.554014244373544,16.082546907819008,21,58.19714019143988,117.24835110877441,0
79.75591006371882,31.036195892357377,12,14.958064266756576,166.14964915895254,0
68.04566263593253,39.55450838799687,46,60.00205481193037,122.91564467732582,0
69.49818861265426,86.01223971892045,37,90.78186529846401,231.07132703160298,0
74.9161639101283,14.592207403514546,11,98.66625932671465,85.6238857253783,0
49.888815345135605,61.81557343181191,19,34.601656764483955,243.95118394823902,0
94.12375042323865,7.24162721463415,32,8.786649914483336,137.6567328022952,0
3.3203108791366565,7.857849715502074,21,32.209470221933536,294.36659657869643,0
20.085908986229416,69.31939408226809,14,20.01502442448101,91.87064556476744,0
10.456784033440025,63.64302495436367,2,89.62213026850382,198.694159344234,0
61.6604581862474,61.29441748656059,40,70.90605194509165,267.7422809365214,0
71.40869321324278,80.17280830697918,46,81.48251137465122,70.02871159616879,0
89.48166560605276,54.75923761537362,21,45.23182845183001,210.89442379913123,0
52.640266093611324,73.15895217553319,10,72.48265598740583,198.31966207754468,0
65.02941858734539,47.92789285762873,18,97.58652558191314,134.2239479427767,0
18.211791568869927,78.96985071424791,31,49.8195716453139,188.8408877344078,0
71.92017782722638,22.845474133129873,31,54.24786357193675,173.3192116959499,0
8.15264895524267,40.32613611238318,28,41.83997886676527,100.89457008556067,0
84.04524062769335,17.419333657825366,20,72.7169069766308,235.67663029999525,0
42.54933344480754,34.59349925469629,43,76.77238880667802,176.21122047325446,0
54.33005233632884,51.3995867808725,40,43.86154191895905,231.3144151037841,0
48.666894142470284,87.34232380816606,33,79.29560946056316,213.75233470802715,0
99.21333163406723,28.3854528608645,11,38.38471518677963,166.45320175506214,0
83.59980637812095,23.579209395920987,25,71.58249646820886,277.25813016641024,0
17.968310887024195,23.754332492387764,13,51.26152052058052,153.25779366192427,0
6.913278618661945,43.71653888168265,46,59.291839983178185,194.8537248358752,0
66.26212790083204,9.526150795462629,16,39.10815366517607,292.3530805838219,0
25.813343270112753,65.67366645412922,0,77.34731256866006,82.71841517958745,0
96.98210450785447,45.37895413836392,10,88.37096696607526,160.50609344571438,0
33.08893629891719,44.877757383140306,11,82.88833658826094,157.7218809154515,0
24.871427258762992,61.714498660403,0,25.252778207541926,139.8126869790614,0
37.93585899224238,60.553815764488284,46,66.38045276218051,168.65771893745347,0
84.41704489691972,80.56701529500532,27,86.42161776741689,189.53506239846573,0
53.99058395022125,3.4187765939158177,13,5.708685608931486,182.79238200025802,0
93.66056922949615,3.9343540668509647,34,45.21990282834353,283.4687543819762,0
31.61561049767505,50.723480868839246,13,68.82078658665954,149.34474711610025,0
47.989708159207325,68.59677359829841,33,32.31306570702785,293.2744370175866,0
58.01122296954681,25.422457989749326,42,48.88465802569202,216.71606438652609,0
13.96512547563129,2.9973589872677953,44,14.354236203939285,284.95494798171046,0
73.28989183413418,16.23818946623209,20,9.39007157894184,218.15052955628158,0
44.375021930457116,86.81422543775054,21,25.530652472843187,215.4080875927867,0
97.86312874005304,37.42967671397926,29,49.71747640084273,204.46181005030346,0
86.89049844787182,57.060974663882966,11,11.310981907657302,248.87759292410078,0
91.86777969935042,60.06095425462361,30,65.88854702326572,148.4661014135396,0
65.12329770414921,10.659303030799073,27,15.928744524280514,201.2384806726352,0
31.81115536181195,86.64386675276454,24,87.07534503372591,245.59637101456838,0
56.70162609866678,73.84492092513266,3,65.05116477917157,241.29771613894616,0
92.56748308807119,43.817234641198766,33,76.22851347766158,249.4534122146586,0
43.5583314812933,81.78342161750216,23,29.68692745602808,212.26866469859826,0
32.83812278850811,63.02087483291442,6,56.34389273484588,145.10492605819942,0
54.849972165147676,59.64854749854216,31,37.325179162934006,106.81740681578788,0
7.319592376844364,60.34485933813779,45,64.25759689471896,239.8360819807165,0
50.04453091307415,54.23636649797383,7,51.908178513621806,169.79546940743273,0
2.5642065806435688,34.12478276261564,11,14.899185597019471,181.6559493172399,0
24.606965879799823,47.66954750411592,42,76.48832615421283,253.24643467902337,0
71.81230762264944,95.55236959549347,44,82.23934188170581,157.71552288450835,0
89.67142898401224,7.12802700551639,14,24.34822965762993,281.75863619907665,0
6.026739028956085,93.44360268055144,21,19.4558323185301,91.58290193578554,0
61.73517574129742,52.30847245817847,45,30.728996492628657,250.75647445816585,0
53.91612766752545,31.130769915600364,35,71.76357859086295,149.97630170103906,0
97.67252386625789,82.31740155956602,29,18.11493495346803,220.2794634912457,0
18.143834769562694,52.516338366706016,6,29.527828922031006,248.35181453695932,0
18.522844654740965,91.77524891713773,19,48.35456467199247,251.49813744378952,0
55.022654215626176,4.341253285481916,41,11.230434441121917,50.6460037112456,0
63.79852057932977,51.51751703337316,27,22.807977194893247,103.01120997705667,0
61.09809888509917,41.10284698067047,41,90.00231233980112,138.35534482567954,0
23.687055897448207,78.05255152438619,49,73.19580675856345,262.79356521319266,0
67.14246695306144,80.95299757684418,18,62.3859324676573,162.94191968430727,0
58.66084631754741,16.801420774486342,34,86.92596246510526,168.22299140829554,0
53.53581018426608,17.844596522777213,36,64.1971500443266,201.77350902219519,0
54.669741271407005,23.194709611597542,13,63.201548602041846,64.61365352713848,0
14.177439352710186,27.45402540001254,6,69.51445540475937,151.07969202607302,0
42.819961492561475,71.75977656581762,48,1.582109176558244,135.27250611855516,0
81.87070571192328,60.321941021337224,37,57.83869170064091,118.54016663995147,0
7.9419368988986605,8.565824959643054,32,59.57507281889567,150.29697850974566,0
36.695607920480064,34.35604747757039,38,6.942384274609337,179.76494772706758,0
6.76125635922149,80.03565078223616,26,64.01682238281661,117.7868591250462,0
59.28119916534227,68.01319311034514,43,32.43337531153756,133.25047826454949,0
66.94869551981901,99.41393612211675,1,36.2944271845992,298.8701226760643,0
44.63523511976422,33.35695494722004,21,56.22968158779098,289.40632112634506,0
17.530294235765965,69.00048908206658,15,40.94778530052039,155.6722783490474,0
82.18064439010868,0.12366797594094425,15,66.4911724487218,248.8624901974323,0
92.71778194794527,23.464208185545353,27,97.41646286280155,55.00658898145612,0
73.71802250072432,76.85998047885084,0,84.20332943764213,180.23949431801054,0
62.35856880027597,8.912443211601662,38,86.46861920335402,202.12160316494783,0
50.683843182048264,15.93040206189803,13,11.764902847355863,106.8393250240247,0
34.16745018969208,38.090952551098724,1,93.69578230310628,188.45056017809407,0
30.552431065802356,39.698151707428345,22,94.23870191022331,268.33416543096195,0
16.176421135210962,78.62759567570944,14,99.21580148233127,262.85623943627394,0
20.85105143573358,93.05952146439162,41,53.97326187599428,206.98751319315895,0
67.43038064090484,53.24811925594262,13,80.59254001176211,247.50760907676533,0
30.46791390980408,8.091928305125219,20,2.2893824976120247,88.44778741700777,0
22.361443449631125,95.73228878945872,17,64.0972077345332,255.62014090859023,0
13.252467274184843,86.20144822726226,35,60.63709444333756,84.79950615438246,0
89.82616272927059,82.93324051412837,2,95.27975276012943,256.30019185389204,1
66.63068858350397,12.17619111252748,20,2.5811906949486985,83.79157228870568,0
96.31151115891738,54.952953589501696,31,12.203505212439502,198.5726876404437,0
93.64491738836605,87.61051925980425,28,10.566468426174392,210.20657867255156,0
21.60381825095996,61.95879548978296,22,15.20248531286481,65.33740677766704,0
78.07615860684398,45.98004237693202,1,48.46015870188647,238.56338608596576,0
61.94977514075877,29.73550482368389,22,23.918010421592562,85.56234217179905,0
12.138493942242889,30.327514756759555,6,69.2161341694132,65.57294953251568,0
50.94221281497897,99.66968538529768,16,23.2645538562681,105.20065744640979,0
17.375259566229452,65.57236725616563,37,42.60833838903715,82.67759418504987,0
88.66042152404667,44.97846488213225,34,36.77593508772896,153.53243813223176,0
82.75378955668742,73.3614380561402,21,96.3822275482351,112.14506442873551,0
13.380373627948872,41.85806216239353,37,25.98132087450342,240.07245578053374,0
13.710970572899905,53.531013145259166,0,32.35003949114738,258.5758414886919,0
62.92988060107362,19.885627777529592,36,95.95766443210334,171.96351098159062,0
10.973619867750351,54.79594889736929,20,84.4357082739616,74.52064519606114,0
48.82411370217782,15.004866469398426,47,73.73570773877996,169.00453234219162,0
37.58882851457693,39.44762785700353,37,39.23937215284745,289.0555476622371,0
13.314500417809693,10.21495296575381,8,94.28311414132618,252.22086540908202,0
7.641685943805143,27.936771393471638,49,3.8426348962324997,275.4404980338559,0
46.147746462473414,63.72014768082804,33,38.63489098483155,162.5311081049399,0
